Date,Open,High,Low,Close,Adj Close,Volume
1991-10-30,1024.239990,1024.239990,1024.239990,1024.239990,1024.239990,0
1991-10-31,1030.800049,1030.800049,1030.800049,1030.800049,1030.800049,0
1991-11-01,1030.800049,1030.800049,1030.800049,1030.800049,1030.800049,0
1991-11-04,1030.099976,1030.099976,1030.099976,1030.099976,1030.099976,0
1991-11-05,1035.839966,1035.839966,1035.839966,1035.839966,1035.839966,0
1991-11-06,1041.250000,1041.250000,1041.250000,1041.250000,1041.250000,0
1991-11-07,1056.910034,1056.910034,1056.910034,1056.910034,1056.910034,0
1991-11-08,1083.729980,1083.729980,1083.729980,1083.729980,1083.729980,0
1991-11-11,1126.859985,1126.859985,1126.859985,1126.859985,1126.859985,0
1991-11-12,1110.859985,1110.859985,1110.859985,1110.859985,1110.859985,0
1991-11-13,1122.079956,1122.079956,1122.079956,1122.079956,1122.079956,0
1991-11-14,1139.760010,1139.760010,1139.760010,1139.760010,1139.760010,0
1991-11-15,1134.000000,1134.000000,1134.000000,1134.000000,1134.000000,0
1991-11-18,1101.170044,1101.170044,1101.170044,1101.170044,1101.170044,0
1991-11-19,1103.359985,1103.359985,1103.359985,1103.359985,1103.359985,0
1991-11-20,1098.119995,1098.119995,1098.119995,1098.119995,1098.119995,0
1991-11-21,1109.050049,1109.050049,1109.050049,1109.050049,1109.050049,0
1991-11-22,1109.520020,1109.520020,1109.520020,1109.520020,1109.520020,0
1991-11-25,1106.199951,1106.199951,1106.199951,1106.199951,1106.199951,0
1991-11-26,1092.060059,1092.060059,1092.060059,1092.060059,1092.060059,0
1991-11-27,1095.910034,1095.910034,1095.910034,1095.910034,1095.910034,0
1991-11-28,1094.119995,1094.119995,1094.119995,1094.119995,1094.119995,0
1991-11-29,1089.660034,1089.660034,1089.660034,1089.660034,1089.660034,0
1991-12-02,1097.500000,1097.500000,1097.500000,1097.500000,1097.500000,0
1991-12-03,1108.089966,1108.089966,1108.089966,1108.089966,1108.089966,0
1991-12-04,1107.420044,1107.420044,1107.420044,1107.420044,1107.420044,0
1991-12-05,1121.569946,1121.569946,1121.569946,1121.569946,1121.569946,0
1991-12-06,1106.500000,1106.500000,1106.500000,1106.500000,1106.500000,0
1991-12-09,1118.140015,1118.140015,1118.140015,1118.140015,1118.140015,0
1991-12-10,1152.489990,1152.489990,1152.489990,1152.489990,1152.489990,0
1991-12-11,1136.650024,1136.650024,1136.650024,1136.650024,1136.650024,0
1991-12-12,1132.060059,1132.060059,1132.060059,1132.060059,1132.060059,0
1991-12-13,1133.849976,1133.849976,1133.849976,1133.849976,1133.849976,0
1991-12-16,1121.800049,1121.800049,1121.800049,1121.800049,1121.800049,0
1991-12-17,1120.189941,1120.189941,1120.189941,1120.189941,1120.189941,0
1991-12-18,1123.989990,1123.989990,1123.989990,1123.989990,1123.989990,0
1991-12-19,1120.619995,1120.619995,1120.619995,1120.619995,1120.619995,0
1991-12-20,1124.660034,1124.660034,1124.660034,1124.660034,1124.660034,0
1991-12-23,1122.369995,1122.369995,1122.369995,1122.369995,1122.369995,0
1991-12-24,1129.869995,1129.869995,1129.869995,1129.869995,1129.869995,0
1991-12-25,1129.869995,1129.869995,1129.869995,1129.869995,1129.869995,0
1991-12-26,1144.300049,1144.300049,1144.300049,1144.300049,1144.300049,0
1991-12-27,1154.260010,1154.260010,1154.260010,1154.260010,1154.260010,0
1991-12-30,1154.260010,1154.260010,1154.260010,1154.260010,1154.260010,0
1991-12-31,1154.260010,1154.260010,1154.260010,1154.260010,1154.260010,0
1992-01-01,1154.260010,1154.260010,1154.260010,1154.260010,1154.260010,0
1992-01-02,1177.099976,1177.099976,1177.099976,1177.099976,1177.099976,0
1992-01-03,1224.979980,1224.979980,1224.979980,1224.979980,1224.979980,0
1992-01-06,1233.770020,1233.770020,1233.770020,1233.770020,1233.770020,0
1992-01-07,1243.859985,1243.859985,1243.859985,1243.859985,1243.859985,0
1992-01-08,1237.250000,1237.250000,1237.250000,1237.250000,1237.250000,0
1992-01-09,1216.069946,1216.069946,1216.069946,1216.069946,1216.069946,0
1992-01-10,1227.680054,1227.680054,1227.680054,1227.680054,1227.680054,0
1992-01-13,1234.780029,1234.780029,1234.780029,1234.780029,1234.780029,0
1992-01-14,1247.020020,1247.020020,1247.020020,1247.020020,1247.020020,0
1992-01-15,1272.069946,1272.069946,1272.069946,1272.069946,1272.069946,0
1992-01-16,1286.079956,1286.079956,1286.079956,1286.079956,1286.079956,0
1992-01-17,1317.630005,1317.630005,1317.630005,1317.630005,1317.630005,0
1992-01-20,1314.780029,1314.780029,1314.780029,1314.780029,1314.780029,0
1992-01-21,1314.750000,1314.750000,1314.750000,1314.750000,1314.750000,0
1992-01-22,1294.670044,1294.670044,1294.670044,1294.670044,1294.670044,0
1992-01-23,1296.400024,1296.400024,1296.400024,1296.400024,1296.400024,0
1992-01-24,1293.270020,1293.270020,1293.270020,1293.270020,1293.270020,0
1992-01-27,1279.709961,1279.709961,1279.709961,1279.709961,1279.709961,0
1992-01-28,1241.079956,1241.079956,1241.079956,1241.079956,1241.079956,0
1992-01-29,1255.060059,1255.060059,1255.060059,1255.060059,1255.060059,0
1992-01-30,1246.089966,1246.089966,1246.089966,1246.089966,1246.089966,0
1992-01-31,1267.209961,1267.209961,1267.209961,1267.209961,1267.209961,0
1992-02-03,1280.569946,1280.569946,1280.569946,1280.569946,1280.569946,0
1992-02-04,1273.180054,1273.180054,1273.180054,1273.180054,1273.180054,0
1992-02-05,1263.260010,1263.260010,1263.260010,1263.260010,1263.260010,0
1992-02-06,1269.380005,1269.380005,1269.380005,1269.380005,1269.380005,0
1992-02-07,1264.359985,1264.359985,1264.359985,1264.359985,1264.359985,0
1992-02-10,1247.540039,1247.540039,1247.540039,1247.540039,1247.540039,0
1992-02-11,1221.520020,1221.520020,1221.520020,1221.520020,1221.520020,0
1992-02-12,1238.069946,1238.069946,1238.069946,1238.069946,1238.069946,0
1992-02-13,1232.609985,1232.609985,1232.609985,1232.609985,1232.609985,0
1992-02-14,1214.410034,1214.410034,1214.410034,1214.410034,1214.410034,0
1992-02-17,1191.319946,1191.319946,1191.319946,1191.319946,1191.319946,0
1992-02-18,1183.579956,1183.579956,1183.579956,1183.579956,1183.579956,0
1992-02-19,1153.349976,1153.349976,1153.349976,1153.349976,1153.349976,0
1992-02-20,1147.050049,1147.050049,1147.050049,1147.050049,1147.050049,0
1992-02-21,1171.609985,1171.609985,1171.609985,1171.609985,1171.609985,0
1992-02-24,1203.390015,1203.390015,1203.390015,1203.390015,1203.390015,0
1992-02-25,1222.459961,1222.459961,1222.459961,1222.459961,1222.459961,0
1992-02-26,1203.140015,1203.140015,1203.140015,1203.140015,1203.140015,0
1992-02-27,1215.829956,1215.829956,1215.829956,1215.829956,1215.829956,0
1992-02-28,1197.800049,1197.800049,1197.800049,1197.800049,1197.800049,0
1992-03-02,1181.160034,1181.160034,1181.160034,1181.160034,1181.160034,0
1992-03-03,1170.469971,1170.469971,1170.469971,1170.469971,1170.469971,0
1992-03-04,1171.890015,1171.890015,1171.890015,1171.890015,1171.890015,0
1992-03-05,1169.290039,1169.290039,1169.290039,1169.290039,1169.290039,0
1992-03-06,1128.869995,1128.869995,1128.869995,1128.869995,1128.869995,0
1992-03-09,1117.020020,1117.020020,1117.020020,1117.020020,1117.020020,0
1992-03-10,1126.380005,1126.380005,1126.380005,1126.380005,1126.380005,0
1992-03-11,1132.770020,1132.770020,1132.770020,1132.770020,1132.770020,0
1992-03-12,1134.869995,1134.869995,1134.869995,1134.869995,1134.869995,0
1992-03-13,1134.140015,1134.140015,1134.140015,1134.140015,1134.140015,0
1992-03-16,1120.689941,1120.689941,1120.689941,1120.689941,1120.689941,0
1992-03-17,1097.170044,1097.170044,1097.170044,1097.170044,1097.170044,0
1992-03-18,1111.479980,1111.479980,1111.479980,1111.479980,1111.479980,0
1992-03-19,1118.469971,1118.469971,1118.469971,1118.469971,1118.469971,0
1992-03-20,1131.219971,1131.219971,1131.219971,1131.219971,1131.219971,0
1992-03-23,1115.410034,1115.410034,1115.410034,1115.410034,1115.410034,0
1992-03-24,1111.020020,1111.020020,1111.020020,1111.020020,1111.020020,0
1992-03-25,1100.000000,1100.000000,1100.000000,1100.000000,1100.000000,0
1992-03-26,1102.910034,1102.910034,1102.910034,1102.910034,1102.910034,0
1992-03-27,1097.530029,1097.530029,1097.530029,1097.530029,1097.530029,0
1992-03-30,1099.689941,1099.689941,1099.689941,1099.689941,1099.689941,0
1992-03-31,1105.729980,1105.729980,1105.729980,1105.729980,1105.729980,0
1992-04-01,1109.930054,1109.930054,1109.930054,1109.930054,1109.930054,0
1992-04-02,1111.109985,1111.109985,1111.109985,1111.109985,1111.109985,0
1992-04-03,1121.969971,1121.969971,1121.969971,1121.969971,1121.969971,0
1992-04-06,1138.170044,1138.170044,1138.170044,1138.170044,1138.170044,0
1992-04-07,1151.560059,1151.560059,1151.560059,1151.560059,1151.560059,0
1992-04-08,1149.069946,1149.069946,1149.069946,1149.069946,1149.069946,0
1992-04-09,1149.069946,1149.069946,1149.069946,1149.069946,1149.069946,0
1992-04-10,1148.380005,1148.380005,1148.380005,1148.380005,1148.380005,0
1992-04-13,1139.670044,1139.670044,1139.670044,1139.670044,1139.670044,0
1992-04-14,1161.020020,1161.020020,1161.020020,1161.020020,1161.020020,0
1992-04-15,1181.699951,1181.699951,1181.699951,1181.699951,1181.699951,0
1992-04-16,1181.699951,1181.699951,1181.699951,1181.699951,1181.699951,0
1992-04-17,1181.699951,1181.699951,1181.699951,1181.699951,1181.699951,0
1992-04-20,1191.310059,1191.310059,1191.310059,1191.310059,1191.310059,0
1992-04-21,1184.819946,1184.819946,1184.819946,1184.819946,1184.819946,0
1992-04-22,1178.810059,1178.810059,1178.810059,1178.810059,1178.810059,0
1992-04-23,1187.459961,1187.459961,1187.459961,1187.459961,1187.459961,0
1992-04-24,1191.849976,1191.849976,1191.849976,1191.849976,1191.849976,0
1992-04-27,1204.829956,1204.829956,1204.829956,1204.829956,1204.829956,0
1992-04-28,1221.180054,1221.180054,1221.180054,1221.180054,1221.180054,0
1992-04-29,1241.170044,1241.170044,1241.170044,1241.170044,1241.170044,0
1992-04-30,1248.719971,1248.719971,1248.719971,1248.719971,1248.719971,0
1992-05-01,1248.719971,1248.719971,1248.719971,1248.719971,1248.719971,0
1992-05-04,1257.000000,1257.000000,1257.000000,1257.000000,1257.000000,0
1992-05-05,1258.800049,1258.800049,1258.800049,1258.800049,1258.800049,0
1992-05-06,1222.510010,1222.510010,1222.510010,1222.510010,1222.510010,0
1992-05-07,1242.699951,1242.699951,1242.699951,1242.699951,1242.699951,0
1992-05-08,1246.979980,1246.979980,1246.979980,1246.979980,1246.979980,0
1992-05-11,1246.979980,1246.979980,1246.979980,1246.979980,1246.979980,0
1992-05-12,1246.979980,1246.979980,1246.979980,1246.979980,1246.979980,0
1992-05-13,1340.010010,1340.010010,1340.010010,1340.010010,1340.010010,0
1992-05-14,1350.339966,1350.339966,1350.339966,1350.339966,1350.339966,0
1992-05-15,1349.770020,1349.770020,1349.770020,1349.770020,1349.770020,0
1992-05-18,1331.550049,1331.550049,1331.550049,1331.550049,1331.550049,0
1992-05-19,1351.099976,1351.099976,1351.099976,1351.099976,1351.099976,0
1992-05-20,1372.839966,1372.839966,1372.839966,1372.839966,1372.839966,0
1992-05-21,1389.270020,1389.270020,1389.270020,1389.270020,1389.270020,0
1992-05-22,1396.359985,1396.359985,1396.359985,1396.359985,1396.359985,0
1992-05-25,1450.010010,1450.010010,1450.010010,1450.010010,1450.010010,0
1992-05-26,1451.130005,1451.130005,1451.130005,1451.130005,1451.130005,0
1992-05-27,1440.229980,1440.229980,1440.229980,1440.229980,1440.229980,0
1992-05-28,1422.199951,1422.199951,1422.199951,1422.199951,1422.199951,0
1992-05-29,1416.739990,1416.739990,1416.739990,1416.739990,1416.739990,0
1992-06-01,1408.329956,1408.329956,1408.329956,1408.329956,1408.329956,0
1992-06-02,1418.439941,1418.439941,1418.439941,1418.439941,1418.439941,0
1992-06-03,1458.079956,1458.079956,1458.079956,1458.079956,1458.079956,0
1992-06-04,1513.109985,1513.109985,1513.109985,1513.109985,1513.109985,0
1992-06-05,1534.400024,1534.400024,1534.400024,1534.400024,1534.400024,0
1992-06-08,1597.359985,1597.359985,1597.359985,1597.359985,1597.359985,0
1992-06-09,1583.280029,1583.280029,1583.280029,1583.280029,1583.280029,0
1992-06-10,1591.199951,1591.199951,1591.199951,1591.199951,1591.199951,0
1992-06-11,1597.739990,1597.739990,1597.739990,1597.739990,1597.739990,0
1992-06-12,1597.739990,1597.739990,1597.739990,1597.739990,1597.739990,0
1992-06-15,1589.989990,1589.989990,1589.989990,1589.989990,1589.989990,0
1992-06-16,1596.089966,1596.089966,1596.089966,1596.089966,1596.089966,0
1992-06-17,1554.949951,1554.949951,1554.949951,1554.949951,1554.949951,0
1992-06-18,1517.380005,1517.380005,1517.380005,1517.380005,1517.380005,0
1992-06-19,1506.079956,1506.079956,1506.079956,1506.079956,1506.079956,0
1992-06-22,1532.170044,1532.170044,1532.170044,1532.170044,1532.170044,0
1992-06-23,1470.770020,1470.770020,1470.770020,1470.770020,1470.770020,0
1992-06-24,1493.510010,1493.510010,1493.510010,1493.510010,1493.510010,0
1992-06-25,1495.550049,1495.550049,1495.550049,1495.550049,1495.550049,0
1992-06-26,1543.410034,1543.410034,1543.410034,1543.410034,1543.410034,0
1992-06-29,1566.869995,1566.869995,1566.869995,1566.869995,1566.869995,0
1992-06-30,1566.869995,1566.869995,1566.869995,1566.869995,1566.869995,0
1992-07-01,1541.160034,1541.160034,1541.160034,1541.160034,1541.160034,0
1992-07-02,1526.890015,1526.890015,1526.890015,1526.890015,1526.890015,0
1992-07-03,1492.699951,1492.699951,1492.699951,1492.699951,1492.699951,0
1992-07-06,1514.619995,1514.619995,1514.619995,1514.619995,1514.619995,0
1992-07-07,1514.619995,1514.619995,1514.619995,1514.619995,1514.619995,0
1992-07-08,1490.920044,1490.920044,1490.920044,1490.920044,1490.920044,0
1992-07-09,1446.839966,1446.839966,1446.839966,1446.839966,1446.839966,0
1992-07-10,1490.579956,1490.579956,1490.579956,1490.579956,1490.579956,0
1992-07-13,1459.500000,1459.500000,1459.500000,1459.500000,1459.500000,0
1992-07-14,1449.189941,1449.189941,1449.189941,1449.189941,1449.189941,0
1992-07-15,1436.699951,1436.699951,1436.699951,1436.699951,1436.699951,0
1992-07-16,1462.130005,1462.130005,1462.130005,1462.130005,1462.130005,0
1992-07-17,1463.010010,1463.010010,1463.010010,1463.010010,1463.010010,0
1992-07-20,1463.660034,1463.660034,1463.660034,1463.660034,1463.660034,0
1992-07-21,1447.420044,1447.420044,1447.420044,1447.420044,1447.420044,0
1992-07-22,1460.839966,1460.839966,1460.839966,1460.839966,1460.839966,0
1992-07-23,1483.579956,1483.579956,1483.579956,1483.579956,1483.579956,0
1992-07-24,1477.589966,1477.589966,1477.589966,1477.589966,1477.589966,0
1992-07-27,1487.500000,1487.500000,1487.500000,1487.500000,1487.500000,0
1992-07-28,1488.520020,1488.520020,1488.520020,1488.520020,1488.520020,0
1992-07-29,1497.989990,1497.989990,1497.989990,1497.989990,1497.989990,0
1992-07-30,1509.750000,1509.750000,1509.750000,1509.750000,1509.750000,0
1992-07-31,1508.660034,1508.660034,1508.660034,1508.660034,1508.660034,0
1992-08-03,1493.949951,1493.949951,1493.949951,1493.949951,1493.949951,0
1992-08-04,1500.739990,1500.739990,1500.739990,1500.739990,1500.739990,0
1992-08-05,1496.689941,1496.689941,1496.689941,1496.689941,1496.689941,0
1992-08-06,1478.040039,1478.040039,1478.040039,1478.040039,1478.040039,0
1992-08-07,1477.540039,1477.540039,1477.540039,1477.540039,1477.540039,0
1992-08-10,1460.079956,1460.079956,1460.079956,1460.079956,1460.079956,0
1992-08-11,1458.680054,1458.680054,1458.680054,1458.680054,1458.680054,0
1992-08-12,1482.430054,1482.430054,1482.430054,1482.430054,1482.430054,0
1992-08-13,1503.359985,1503.359985,1503.359985,1503.359985,1503.359985,0
1992-08-14,1528.969971,1528.969971,1528.969971,1528.969971,1528.969971,0
1992-08-17,1534.459961,1534.459961,1534.459961,1534.459961,1534.459961,0
1992-08-18,1536.599976,1536.599976,1536.599976,1536.599976,1536.599976,0
1992-08-19,1532.400024,1532.400024,1532.400024,1532.400024,1532.400024,0
1992-08-20,1500.339966,1500.339966,1500.339966,1500.339966,1500.339966,0
1992-08-21,1486.319946,1486.319946,1486.319946,1486.319946,1486.319946,0
1992-08-24,1468.920044,1468.920044,1468.920044,1468.920044,1468.920044,0
1992-08-25,1455.979980,1455.979980,1455.979980,1455.979980,1455.979980,0
1992-08-26,1467.150024,1467.150024,1467.150024,1467.150024,1467.150024,0
1992-08-27,1442.989990,1442.989990,1442.989990,1442.989990,1442.989990,0
1992-08-28,1400.270020,1400.270020,1400.270020,1400.270020,1400.270020,0
1992-08-31,1393.140015,1393.140015,1393.140015,1393.140015,1393.140015,0
1992-09-01,1380.319946,1380.319946,1380.319946,1380.319946,1380.319946,0
1992-09-02,1406.699951,1406.699951,1406.699951,1406.699951,1406.699951,0
1992-09-03,1407.349976,1407.349976,1407.349976,1407.349976,1407.349976,0
1992-09-04,1406.369995,1406.369995,1406.369995,1406.369995,1406.369995,0
1992-09-07,1431.069946,1431.069946,1431.069946,1431.069946,1431.069946,0
1992-09-08,1423.300049,1423.300049,1423.300049,1423.300049,1423.300049,0
1992-09-09,1421.969971,1421.969971,1421.969971,1421.969971,1421.969971,0
1992-09-10,1426.949951,1426.949951,1426.949951,1426.949951,1426.949951,0
1992-09-11,1433.520020,1433.520020,1433.520020,1433.520020,1433.520020,0
1992-09-14,1432.089966,1432.089966,1432.089966,1432.089966,1432.089966,0
1992-09-15,1440.010010,1440.010010,1440.010010,1440.010010,1440.010010,0
1992-09-16,1443.060059,1443.060059,1443.060059,1443.060059,1443.060059,0
1992-09-17,1439.050049,1439.050049,1439.050049,1439.050049,1439.050049,0
1992-09-18,1434.880005,1434.880005,1434.880005,1434.880005,1434.880005,0
1992-09-21,1422.689941,1422.689941,1422.689941,1422.689941,1422.689941,0
1992-09-22,1409.369995,1409.369995,1409.369995,1409.369995,1409.369995,0
1992-09-23,1399.880005,1399.880005,1399.880005,1399.880005,1399.880005,0
1992-09-24,1395.459961,1395.459961,1395.459961,1395.459961,1395.459961,0
1992-09-25,1396.699951,1396.699951,1396.699951,1396.699951,1396.699951,0
1992-09-28,1399.760010,1399.760010,1399.760010,1399.760010,1399.760010,0
1992-09-29,1406.619995,1406.619995,1406.619995,1406.619995,1406.619995,0
1992-09-30,1421.140015,1421.140015,1421.140015,1421.140015,1421.140015,0
1992-10-01,1431.550049,1431.550049,1431.550049,1431.550049,1431.550049,0
1992-10-02,1443.170044,1443.170044,1443.170044,1443.170044,1443.170044,0
1992-10-05,1455.140015,1455.140015,1455.140015,1455.140015,1455.140015,0
1992-10-06,1430.439941,1430.439941,1430.439941,1430.439941,1430.439941,0
1992-10-07,1424.959961,1424.959961,1424.959961,1424.959961,1424.959961,0
1992-10-08,1418.329956,1418.329956,1418.329956,1418.329956,1418.329956,0
1992-10-09,1415.790039,1415.790039,1415.790039,1415.790039,1415.790039,0
1992-10-12,1409.119995,1409.119995,1409.119995,1409.119995,1409.119995,0
1992-10-13,1412.589966,1412.589966,1412.589966,1412.589966,1412.589966,0
1992-10-14,1397.359985,1397.359985,1397.359985,1397.359985,1397.359985,0
1992-10-15,1381.579956,1381.579956,1381.579956,1381.579956,1381.579956,0
1992-10-16,1381.939941,1381.939941,1381.939941,1381.939941,1381.939941,0
1992-10-19,1369.540039,1369.540039,1369.540039,1369.540039,1369.540039,0
1992-10-20,1356.739990,1356.739990,1356.739990,1356.739990,1356.739990,0
1992-10-21,1365.349976,1365.349976,1365.349976,1365.349976,1365.349976,0
1992-10-22,1342.880005,1342.880005,1342.880005,1342.880005,1342.880005,0
1992-10-23,1336.000000,1336.000000,1336.000000,1336.000000,1336.000000,0
1992-10-26,1336.000000,1336.000000,1336.000000,1336.000000,1336.000000,0
1992-10-27,1337.760010,1337.760010,1337.760010,1337.760010,1337.760010,0
1992-10-28,1344.849976,1344.849976,1344.849976,1344.849976,1344.849976,0
1992-10-29,1369.569946,1369.569946,1369.569946,1369.569946,1369.569946,0
1992-10-30,1372.359985,1372.359985,1372.359985,1372.359985,1372.359985,0
1992-11-02,1372.359985,1372.359985,1372.359985,1372.359985,1372.359985,0
1992-11-03,1365.630005,1365.630005,1365.630005,1365.630005,1365.630005,0
1992-11-04,1374.880005,1374.880005,1374.880005,1374.880005,1374.880005,0
1992-11-05,1370.310059,1370.310059,1370.310059,1370.310059,1370.310059,0
1992-11-06,1364.630005,1364.630005,1364.630005,1364.630005,1364.630005,0
1992-11-09,1356.729980,1356.729980,1356.729980,1356.729980,1356.729980,0
1992-11-10,1353.209961,1353.209961,1353.209961,1353.209961,1353.209961,0
1992-11-11,1349.619995,1349.619995,1349.619995,1349.619995,1349.619995,0
1992-11-12,1354.810059,1354.810059,1354.810059,1354.810059,1354.810059,0
1992-11-13,1360.079956,1360.079956,1360.079956,1360.079956,1360.079956,0
1992-11-16,1354.109985,1354.109985,1354.109985,1354.109985,1354.109985,0
1992-11-17,1339.890015,1339.890015,1339.890015,1339.890015,1339.890015,0
1992-11-18,1329.650024,1329.650024,1329.650024,1329.650024,1329.650024,0
1992-11-19,1326.089966,1326.089966,1326.089966,1326.089966,1326.089966,0
1992-11-20,1317.949951,1317.949951,1317.949951,1317.949951,1317.949951,0
1992-11-23,1315.219971,1315.219971,1315.219971,1315.219971,1315.219971,0
1992-11-24,1305.119995,1305.119995,1305.119995,1305.119995,1305.119995,0
1992-11-25,1295.400024,1295.400024,1295.400024,1295.400024,1295.400024,0
1992-11-26,1275.989990,1275.989990,1275.989990,1275.989990,1275.989990,0
1992-11-27,1276.959961,1276.959961,1276.959961,1276.959961,1276.959961,0
1992-11-30,1276.959961,1276.959961,1276.959961,1276.959961,1276.959961,0
1992-12-01,1281.719971,1281.719971,1281.719971,1281.719971,1281.719971,0
1992-12-02,1289.459961,1289.459961,1289.459961,1289.459961,1289.459961,0
1992-12-03,1295.359985,1295.359985,1295.359985,1295.359985,1295.359985,0
1992-12-04,1295.359985,1295.359985,1295.359985,1295.359985,1295.359985,0
1992-12-07,1297.199951,1297.199951,1297.199951,1297.199951,1297.199951,0
1992-12-08,1293.530029,1293.530029,1293.530029,1293.530029,1293.530029,0
1992-12-09,1280.520020,1280.520020,1280.520020,1280.520020,1280.520020,0
1992-12-10,1265.859985,1265.859985,1265.859985,1265.859985,1265.859985,0
1992-12-11,1244.689941,1244.689941,1244.689941,1244.689941,1244.689941,0
1992-12-14,1219.160034,1219.160034,1219.160034,1219.160034,1219.160034,0
1992-12-15,1197.099976,1197.099976,1197.099976,1197.099976,1197.099976,0
1992-12-16,1233.750000,1233.750000,1233.750000,1233.750000,1233.750000,0
1992-12-17,1239.469971,1239.469971,1239.469971,1239.469971,1239.469971,0
1992-12-18,1226.760010,1226.760010,1226.760010,1226.760010,1226.760010,0
1992-12-21,1220.170044,1220.170044,1220.170044,1220.170044,1220.170044,0
1992-12-22,1220.359985,1220.359985,1220.359985,1220.359985,1220.359985,0
1992-12-23,1237.060059,1237.060059,1237.060059,1237.060059,1237.060059,0
1992-12-24,1245.420044,1245.420044,1245.420044,1245.420044,1245.420044,0
1992-12-25,1245.420044,1245.420044,1245.420044,1245.420044,1245.420044,0
1992-12-28,1252.430054,1252.430054,1252.430054,1252.430054,1252.430054,0
1992-12-29,1272.400024,1272.400024,1272.400024,1272.400024,1272.400024,0
1992-12-30,1272.400024,1272.400024,1272.400024,1272.400024,1272.400024,0
1992-12-31,1272.400024,1272.400024,1272.400024,1272.400024,1272.400024,0
1993-01-01,1272.400024,1272.400024,1272.400024,1272.400024,1272.400024,0
1993-01-04,1282.969971,1282.969971,1282.969971,1282.969971,1282.969971,0
1993-01-05,1285.560059,1285.560059,1285.560059,1285.560059,1285.560059,0
1993-01-06,1291.260010,1291.260010,1291.260010,1291.260010,1291.260010,0
1993-01-07,1304.800049,1304.800049,1304.800049,1304.800049,1304.800049,0
1993-01-08,1327.280029,1327.280029,1327.280029,1327.280029,1327.280029,0
1993-01-11,1328.329956,1328.329956,1328.329956,1328.329956,1328.329956,0
1993-01-12,1322.839966,1322.839966,1322.839966,1322.839966,1322.839966,0
1993-01-13,1335.609985,1335.609985,1335.609985,1335.609985,1335.609985,0
1993-01-14,1332.599976,1332.599976,1332.599976,1332.599976,1332.599976,0
1993-01-15,1326.800049,1326.800049,1326.800049,1326.800049,1326.800049,0
1993-01-18,1318.510010,1318.510010,1318.510010,1318.510010,1318.510010,0
1993-01-19,1295.719971,1295.719971,1295.719971,1295.719971,1295.719971,0
1993-01-20,1325.250000,1325.250000,1325.250000,1325.250000,1325.250000,0
1993-01-21,1348.229980,1348.229980,1348.229980,1348.229980,1348.229980,0
1993-01-22,1353.930054,1353.930054,1353.930054,1353.930054,1353.930054,0
1993-01-25,1353.439941,1353.439941,1353.439941,1353.439941,1353.439941,0
1993-01-26,1330.969971,1330.969971,1330.969971,1330.969971,1330.969971,0
1993-01-27,1341.579956,1341.579956,1341.579956,1341.579956,1341.579956,0
1993-01-28,1350.699951,1350.699951,1350.699951,1350.699951,1350.699951,0
1993-01-29,1354.910034,1354.910034,1354.910034,1354.910034,1354.910034,0
1993-02-01,1349.640015,1349.640015,1349.640015,1349.640015,1349.640015,0
1993-02-02,1348.020020,1348.020020,1348.020020,1348.020020,1348.020020,0
1993-02-03,1345.729980,1345.729980,1345.729980,1345.729980,1345.729980,0
1993-02-04,1346.119995,1346.119995,1346.119995,1346.119995,1346.119995,0
1993-02-05,1356.959961,1356.959961,1356.959961,1356.959961,1356.959961,0
1993-02-08,1390.040039,1390.040039,1390.040039,1390.040039,1390.040039,0
1993-02-09,1388.760010,1388.760010,1388.760010,1388.760010,1388.760010,0
1993-02-10,1394.770020,1394.770020,1394.770020,1394.770020,1394.770020,0
1993-02-11,1420.410034,1420.410034,1420.410034,1420.410034,1420.410034,0
1993-02-12,1415.959961,1415.959961,1415.959961,1415.959961,1415.959961,0
1993-02-15,1417.930054,1417.930054,1417.930054,1417.930054,1417.930054,0
1993-02-16,1423.869995,1423.869995,1423.869995,1423.869995,1423.869995,0
1993-02-17,1422.709961,1422.709961,1422.709961,1422.709961,1422.709961,0
1993-02-18,1473.270020,1473.270020,1473.270020,1473.270020,1473.270020,0
1993-02-19,1492.609985,1492.609985,1492.609985,1492.609985,1492.609985,0
1993-02-22,1487.250000,1487.250000,1487.250000,1487.250000,1487.250000,0
1993-02-23,1489.660034,1489.660034,1489.660034,1489.660034,1489.660034,0
1993-02-24,1498.180054,1498.180054,1498.180054,1498.180054,1498.180054,0
1993-02-25,1498.180054,1498.180054,1498.180054,1498.180054,1498.180054,0
1993-02-26,1538.219971,1538.219971,1538.219971,1538.219971,1538.219971,0
1993-03-01,1511.540039,1511.540039,1511.540039,1511.540039,1511.540039,0
1993-03-02,1493.640015,1493.640015,1493.640015,1493.640015,1493.640015,0
1993-03-03,1531.920044,1531.920044,1531.920044,1531.920044,1531.920044,0
1993-03-04,1558.339966,1558.339966,1558.339966,1558.339966,1558.339966,0
1993-03-05,1560.739990,1560.739990,1560.739990,1560.739990,1560.739990,0
1993-03-08,1544.780029,1544.780029,1544.780029,1544.780029,1544.780029,0
1993-03-09,1547.949951,1547.949951,1547.949951,1547.949951,1547.949951,0
1993-03-10,1547.739990,1547.739990,1547.739990,1547.739990,1547.739990,0
1993-03-11,1519.270020,1519.270020,1519.270020,1519.270020,1519.270020,0
1993-03-12,1508.819946,1508.819946,1508.819946,1508.819946,1508.819946,0
